,element,GW,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_missed,yellow_cards,red_cards,bonus,bps,influence,creativity,threat,ict_index,value,total_points,threshold
550,420,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
551,420,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
552,421,1,22,0,0,0,2,0,0,0,0,0,3,4.6,0.5,20.0,2.5,50,1,0
553,421,2,19,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,50,1,0
554,421,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
555,423,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
556,423,2,15,0,0,0,0,0,0,0,0,0,6,5.2,0.1,0.0,0.5,50,1,0
557,423,3,1,0,0,0,1,0,0,0,0,0,3,1.0,0.0,0.0,0.1,49,1,0
558,426,1,21,0,0,0,2,0,0,0,0,0,3,1.8,1.8,0.0,0.4,45,1,0
559,426,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
560,426,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
561,446,1,90,0,0,0,3,0,0,0,0,0,3,4.8,12.8,9.0,2.7,55,2,0
562,446,2,70,1,0,0,5,0,0,0,0,0,26,47.6,3.6,36.0,8.7,55,7,1
563,446,3,73,0,0,0,2,0,0,0,0,0,5,12.0,20.2,12.0,4.4,55,2,0
564,481,1,90,0,0,0,3,0,0,0,0,0,9,8.6,14.7,26.0,4.9,60,2,0
565,481,2,70,1,1,0,5,0,0,0,0,0,33,55.0,12.0,11.0,7.8,60,10,1
566,481,3,90,0,1,0,2,0,0,0,0,0,21,28.8,28.3,0.0,5.7,60,5,0
567,544,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,0
568,427,1,66,0,0,0,1,0,0,0,0,0,8,4.4,12.2,0.0,1.7,50,2,0
569,427,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
570,427,3,2,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,49,1,0
571,428,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
572,428,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,0
573,428,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,0,0
574,434,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
575,434,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
576,434,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,0,0
577,436,1,23,0,0,0,1,0,0,1,0,0,-1,2.8,1.6,26.0,3.0,60,0,0
578,436,2,7,0,0,0,1,0,0,0,0,0,4,2.2,4.7,0.0,0.7,59,1,0
579,436,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,0,0
580,439,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
581,439,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
582,439,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,0
583,440,1,1,0,0,0,0,0,0,0,0,0,5,2.4,0.3,0.0,0.3,65,1,0
584,440,2,1,0,0,0,0,0,0,0,0,0,3,0.0,0.1,2.0,0.2,64,1,0
585,440,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,0,0
586,445,1,88,0,0,0,2,0,0,0,0,0,5,1.8,2.6,12.0,1.6,65,2,0
587,445,2,82,0,0,0,1,0,0,0,0,0,6,4.8,6.9,34.0,4.6,64,2,0
588,445,3,87,2,0,1,0,0,0,0,0,0,44,0.0,0.0,0.0,0.0,63,13,1
589,448,1,90,0,0,0,2,0,0,0,0,0,15,21.6,14.5,8.0,4.4,50,2,0
590,448,2,90,0,0,0,2,0,0,0,0,0,19,22.4,27.8,10.0,6.0,50,2,0
591,448,3,90,0,0,1,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0,49,3,0
592,449,1,90,0,0,0,2,0,0,0,0,0,7,12.4,21.6,46.0,8.0,50,2,0
593,449,2,90,0,0,0,2,0,0,0,0,0,5,0.0,11.1,14.0,2.5,50,2,0
594,449,3,90,0,1,1,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,50,6,1
595,450,1,66,0,0,0,1,0,0,0,0,0,8,4.6,1.9,18.0,2.5,65,2,0
596,450,2,87,0,0,0,2,0,0,0,0,0,11,2.6,12.8,0.0,1.5,65,2,0
597,450,3,90,0,2,1,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,64,9,1
598,454,1,85,0,0,1,0,0,0,0,0,0,16,17.4,49.1,0.0,6.7,55,3,0
599,454,2,77,0,0,0,2,0,0,0,0,0,10,12.2,13.6,0.0,2.6,55,2,0
600,454,3,73,0,0,0,3,0,0,0,0,0,12,0.0,0.0,0.0,0.0,55,2,0
601,464,1,90,0,0,1,0,0,0,0,0,0,11,16.4,15.4,4.0,3.6,50,3,0
602,464,2,12,0,0,0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,50,1,0
603,464,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
604,465,1,90,0,0,1,0,0,0,0,0,0,6,12.8,1.8,17.0,3.2,65,3,0
605,465,2,90,0,0,0,3,0,0,0,0,0,17,25.6,39.2,2.0,6.7,65,2,0
606,465,3,61,0,0,0,2,0,0,0,0,0,9,0.0,0.0,0.0,0.0,65,2,0
607,466,1,14,0,0,0,0,0,0,0,0,0,4,5.6,10.3,0.0,1.6,55,1,0
608,466,2,90,0,0,0,3,0,0,0,0,0,15,13.0,11.6,26.0,5.1,55,2,0
609,466,3,90,0,0,0,4,0,0,0,0,0,18,0.0,0.0,0.0,0.0,55,2,0
610,469,1,75,0,1,1,0,0,0,0,0,0,23,25.8,18.3,0.0,4.4,55,6,1
611,469,2,90,0,1,0,3,0,0,0,0,0,17,24.4,29.6,7.0,6.1,55,5,0
612,469,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,0,0
613,473,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
614,473,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
615,473,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
616,474,1,67,0,1,1,0,0,0,0,0,0,18,19.8,15.8,4.0,4.0,55,6,1
617,474,2,77,0,0,0,2,0,0,0,0,0,4,8.0,23.9,18.0,5.0,55,2,0
618,474,3,90,0,0,0,4,0,0,0,0,0,12,0.0,0.0,0.0,0.0,55,2,0
619,475,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
620,475,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
621,475,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
622,515,1,4,0,0,0,0,0,0,0,0,0,4,1.2,0.8,0.0,0.2,50,1,0
623,515,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,0
624,515,3,17,0,0,0,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,50,1,0
625,553,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0
